step,train_loss,val_loss,lr,sec_per_step
62200,0.85719,,9.729378e-05,0.079
62300,0.84665,,9.684385e-05,0.079
62400,0.84017,,9.639448e-05,0.079
62500,0.86905,,9.594565e-05,0.079
62600,0.83609,,9.549738e-05,0.079
62700,0.86076,,9.504967e-05,0.079
62800,0.86958,,9.460253e-05,0.079
62900,0.83570,,9.415595e-05,0.079
63000,0.87112,0.77492,9.370995e-05,0.079
63100,0.86286,,9.326453e-05,0.079
63200,0.84131,,9.281969e-05,0.079
63300,0.83891,,9.237543e-05,0.079
63400,0.85435,,9.193177e-05,0.079
63500,0.87593,,9.148871e-05,0.079
63600,0.83040,,9.104625e-05,0.079
63700,0.82417,,9.060439e-05,0.079
63800,0.84326,,9.016314e-05,0.079
63900,0.82365,,8.972251e-05,0.079
64000,0.83478,0.76318,8.928250e-05,0.079
64100,0.83394,,8.884311e-05,0.079
64200,0.81659,,8.840435e-05,0.079
64300,0.85317,,8.796622e-05,0.079
64400,0.81780,,8.752874e-05,0.079
64500,0.84955,,8.709189e-05,0.079
64600,0.82384,,8.665569e-05,0.079
64700,0.84659,,8.622014e-05,0.079
64800,0.83194,,8.578524e-05,0.079
64900,0.83825,,8.535101e-05,0.079
