step,train_loss,val_loss,lr,sec_per_step
39000,0.59296,0.57718,8.701663e-05,0.105
39100,0.62011,,8.628017e-05,0.105
39200,0.62623,,8.554558e-05,0.105
39300,0.55872,,8.481288e-05,0.105
39400,0.60182,,8.408210e-05,0.105
39500,0.59475,,8.335324e-05,0.105
39600,0.61456,,8.262635e-05,0.105
39700,0.63128,,8.190143e-05,0.105
39800,0.60571,,8.117850e-05,0.105
39900,0.57987,,8.045760e-05,0.105
40000,0.56347,0.56789,7.973873e-05,0.105
40100,0.57268,,7.902193e-05,0.105
40200,0.60444,,7.830721e-05,0.105
40300,0.61174,,7.759459e-05,0.105
40400,0.58358,,7.688410e-05,0.105
40500,0.57538,,7.617576e-05,0.105
40600,0.58592,,7.546957e-05,0.105
40700,0.61830,,7.476558e-05,0.105
40800,0.62568,,7.406379e-05,0.105
40900,0.60857,,7.336423e-05,0.105
41000,0.59923,0.56052,7.266692e-05,0.105
41100,0.61558,,7.197188e-05,0.105
41200,0.59130,,7.127913e-05,0.105
41300,0.61311,,7.058868e-05,0.105
41400,0.59238,,6.990057e-05,0.105
41500,0.59561,,6.921481e-05,0.105
41600,0.59588,,6.853141e-05,0.105
41700,0.58432,,6.785041e-05,0.105
41800,0.59072,,6.717182e-05,0.105
41900,0.61363,,6.649565e-05,0.105
42000,0.56633,0.54617,6.582194e-05,0.105
42100,0.58548,,6.515070e-05,0.105
42200,0.56747,,6.448194e-05,0.105
42300,0.57116,,6.381570e-05,0.105
42400,0.57148,,6.315198e-05,0.105
42500,0.55404,,6.249081e-05,0.105
42600,0.57670,,6.183221e-05,0.105
42700,0.55228,,6.117620e-05,0.105
42800,0.58408,,6.052279e-05,0.105
42900,0.54993,,5.987201e-05,0.105
43000,0.54516,0.53892,5.922387e-05,0.105
43100,0.58128,,5.857839e-05,0.105
43200,0.53765,,5.793560e-05,0.105
43300,0.55092,,5.729551e-05,0.105
43400,0.56198,,5.665813e-05,0.105
43500,0.57198,,5.602350e-05,0.105
43600,0.57600,,5.539162e-05,0.105
43700,0.59999,,5.476252e-05,0.105
43800,0.58316,,5.413622e-05,0.105
43900,0.60205,,5.351272e-05,0.105
44000,0.60269,0.52152,5.289206e-05,0.105
44100,0.55653,,5.227424e-05,0.105
44200,0.55178,,5.165930e-05,0.105
44300,0.55355,,5.104723e-05,0.105
44400,0.55410,,5.043807e-05,0.105
44500,0.55068,,4.983184e-05,0.105
44600,0.54264,,4.922854e-05,0.105
44700,0.54730,,4.862819e-05,0.105
44800,0.55729,,4.803083e-05,0.105
44900,0.54373,,4.743645e-05,0.105
45000,0.55121,0.51638,4.684508e-05,0.105
45100,0.55376,,4.625674e-05,0.105
45200,0.56593,,4.567144e-05,0.105
45300,0.53121,,4.508921e-05,0.105
45400,0.53319,,4.451005e-05,0.105
45500,0.55725,,4.393398e-05,0.105
45600,0.58073,,4.336103e-05,0.105
45700,0.53921,,4.279121e-05,0.105
45800,0.55219,,4.222453e-05,0.105
45900,0.56102,,4.166101e-05,0.105
46000,0.53888,0.50698,4.110068e-05,0.105
46100,0.53842,,4.054353e-05,0.105
46200,0.54143,,3.998960e-05,0.105
46300,0.55900,,3.943890e-05,0.105
46400,0.52860,,3.889144e-05,0.105
46500,0.55010,,3.834724e-05,0.105
46600,0.53046,,3.780632e-05,0.105
46700,0.53881,,3.726868e-05,0.105
46800,0.51008,,3.673436e-05,0.105
46900,0.53420,,3.620336e-05,0.105
47000,0.54149,0.50274,3.567569e-05,0.105
47100,0.53255,,3.515138e-05,0.105
47200,0.50931,,3.463044e-05,0.105
47300,0.55706,,3.411289e-05,0.105
47400,0.51665,,3.359873e-05,0.105
47500,0.51276,,3.308799e-05,0.105
47600,0.54421,,3.258068e-05,0.105
47700,0.53720,,3.207682e-05,0.105
47800,0.51873,,3.157641e-05,0.105
47900,0.52065,,3.107948e-05,0.105
48000,0.53672,0.49360,3.058604e-05,0.105
48100,0.50986,,3.009610e-05,0.105
48200,0.51353,,2.960968e-05,0.106
48300,0.51442,,2.912679e-05,0.105
48400,0.52171,,2.864745e-05,0.106
48500,0.52022,,2.817167e-05,0.106
48600,0.52754,,2.769946e-05,0.105
48700,0.52776,,2.723084e-05,0.105
