step,train_loss,val_loss,lr,sec_per_step
48500,1.86143,,1.620085e-04,0.081
48600,1.84721,,1.615292e-04,0.081
48700,1.85487,,1.610497e-04,0.081
48800,1.83567,,1.605701e-04,0.081
48900,1.86567,,1.600904e-04,0.081
49000,1.86577,1.78565,1.596105e-04,0.081
49100,1.86458,,1.591306e-04,0.081
49200,1.84391,,1.586506e-04,0.081
49300,1.82806,,1.581705e-04,0.081
49400,1.83284,,1.576903e-04,0.081
49500,1.81803,,1.572101e-04,0.081
49600,1.83025,,1.567297e-04,0.081
49700,1.84526,,1.562493e-04,0.081
49800,1.84349,,1.557688e-04,0.081
49900,1.83675,,1.552883e-04,0.081
50000,1.82026,1.77590,1.548077e-04,0.081
50100,1.83834,,1.543271e-04,0.081
50200,1.83214,,1.538464e-04,0.081
50300,1.82940,,1.533657e-04,0.081
50400,1.83803,,1.528850e-04,0.081
50500,1.83576,,1.524042e-04,0.081
50600,1.84353,,1.519234e-04,0.081
50700,1.79549,,1.514425e-04,0.081
50800,1.82859,,1.509617e-04,0.081
50900,1.82093,,1.504809e-04,0.081
51000,1.83426,1.75075,1.500000e-04,0.081
51100,1.80550,,1.495191e-04,0.081
51200,1.82222,,1.490383e-04,0.081
51300,1.83138,,1.485575e-04,0.081
51400,1.82506,,1.480766e-04,0.081
51500,1.80334,,1.475958e-04,0.081
51600,1.81112,,1.471150e-04,0.081
51700,1.79963,,1.466343e-04,0.081
51800,1.82336,,1.461536e-04,0.081
51900,1.82171,,1.456729e-04,0.081
52000,1.81921,1.76603,1.451923e-04,0.081
52100,1.78950,,1.447117e-04,0.081
52200,1.80946,,1.442312e-04,0.081
52300,1.79545,,1.437507e-04,0.081
52400,1.79534,,1.432703e-04,0.081
52500,1.80151,,1.427899e-04,0.081
52600,1.79789,,1.423097e-04,0.081
52700,1.79716,,1.418295e-04,0.081
52800,1.79124,,1.413494e-04,0.081
52900,1.78374,,1.408694e-04,0.081
53000,1.77455,1.72394,1.403895e-04,0.081
53100,1.77116,,1.399096e-04,0.081
53200,1.80503,,1.394299e-04,0.081
53300,1.78582,,1.389503e-04,0.081
53400,1.77494,,1.384708e-04,0.081
53500,1.75014,,1.379915e-04,0.081
53600,1.74289,,1.375122e-04,0.081
53700,1.77640,,1.370331e-04,0.081
53800,1.78340,,1.365541e-04,0.081
53900,1.79476,,1.360753e-04,0.081
54000,1.80545,1.72433,1.355965e-04,0.081
54100,1.76616,,1.351180e-04,0.081
54200,1.75046,,1.346396e-04,0.081
54300,1.74873,,1.341613e-04,0.081
54400,1.75121,,1.336832e-04,0.081
54500,1.75057,,1.332053e-04,0.081
54600,1.74747,,1.327276e-04,0.081
54700,1.78090,,1.322500e-04,0.080
54800,1.76705,,1.317726e-04,0.080
54900,1.73619,,1.312954e-04,0.080
55000,1.76017,1.71033,1.308184e-04,0.080
55100,1.74819,,1.303416e-04,0.080
55200,1.72673,,1.298650e-04,0.080
55300,1.75376,,1.293886e-04,0.080
55400,1.78105,,1.289124e-04,0.080
55500,1.73999,,1.284365e-04,0.080
55600,1.75544,,1.279607e-04,0.080
55700,1.76427,,1.274852e-04,0.080
55800,1.72739,,1.270099e-04,0.080
55900,1.77296,,1.265348e-04,0.080
56000,1.76938,1.70003,1.260600e-04,0.080
56100,1.73974,,1.255854e-04,0.080
56200,1.74754,,1.251111e-04,0.080
56300,1.76338,,1.246371e-04,0.080
56400,1.73814,,1.241633e-04,0.080
56500,1.72837,,1.236897e-04,0.080
56600,1.72876,,1.232165e-04,0.080
56700,1.75842,,1.227435e-04,0.080
56800,1.74754,,1.222708e-04,0.080
56900,1.74901,,1.217983e-04,0.080
57000,1.73771,1.67732,1.213262e-04,0.080
57100,1.73038,,1.208544e-04,0.080
57200,1.74094,,1.203828e-04,0.080
57300,1.74910,,1.199116e-04,0.080
57400,1.71250,,1.194407e-04,0.080
57500,1.68652,,1.189700e-04,0.080
57600,1.75271,,1.184998e-04,0.080
57700,1.73914,,1.180298e-04,0.080
57800,1.72935,,1.175601e-04,0.080
57900,1.74730,,1.170908e-04,0.080
58000,1.72583,1.65881,1.166219e-04,0.080
58100,1.69736,,1.161532e-04,0.080
58200,1.74840,,1.156850e-04,0.080
58300,1.71638,,1.152170e-04,0.080
58400,1.71379,,1.147495e-04,0.080
58500,1.67653,,1.142822e-04,0.080
58600,1.70982,,1.138154e-04,0.080
58700,1.69929,,1.133489e-04,0.080
58800,1.71382,,1.128828e-04,0.080
58900,1.73402,,1.124171e-04,0.080
59000,1.72917,1.65173,1.119518e-04,0.080
59100,1.72141,,1.114869e-04,0.080
59200,1.72226,,1.110223e-04,0.080
59300,1.71443,,1.105582e-04,0.080
59400,1.70095,,1.100945e-04,0.080
59500,1.69828,,1.096312e-04,0.080
59600,1.71094,,1.091682e-04,0.080
59700,1.67195,,1.087058e-04,0.080
59800,1.70016,,1.082437e-04,0.080
59900,1.67041,,1.077821e-04,0.080
60000,1.69856,1.62403,1.073209e-04,0.080
60100,1.68944,,1.068601e-04,0.080
60200,1.69010,,1.063998e-04,0.080
60300,1.70172,,1.059399e-04,0.080
60400,1.67477,,1.054805e-04,0.080
60500,1.65650,,1.050215e-04,0.080
60600,1.66782,,1.045630e-04,0.080
60700,1.69086,,1.041050e-04,0.080
60800,1.72916,,1.036475e-04,0.080
60900,1.66235,,1.031904e-04,0.080
61000,1.69854,1.63339,1.027338e-04,0.080
61100,1.69749,,1.022777e-04,0.080
61200,1.65792,,1.018220e-04,0.080
61300,1.66336,,1.013669e-04,0.080
61400,1.68412,,1.009123e-04,0.080
61500,1.64376,,1.004581e-04,0.080
61600,1.67329,,1.000045e-04,0.080
61700,1.68701,,9.955142e-05,0.080
61800,1.66636,,9.909884e-05,0.080
61900,1.67835,,9.864678e-05,0.080
62000,1.68227,1.61321,9.819524e-05,0.080
62100,1.67640,,9.774424e-05,0.080
62200,1.66215,,9.729378e-05,0.080
62300,1.69997,,9.684385e-05,0.080
62400,1.68995,,9.639448e-05,0.080
62500,1.64671,,9.594565e-05,0.080
62600,1.66682,,9.549738e-05,0.080
62700,1.64944,,9.504967e-05,0.080
62800,1.65065,,9.460253e-05,0.080
62900,1.67784,,9.415595e-05,0.080
63000,1.67649,1.60166,9.370995e-05,0.080
63100,1.66436,,9.326453e-05,0.080
63200,1.65015,,9.281969e-05,0.080
63300,1.62576,,9.237543e-05,0.080
63400,1.66891,,9.193177e-05,0.080
63500,1.66115,,9.148871e-05,0.080
63600,1.69171,,9.104625e-05,0.080
63700,1.64002,,9.060439e-05,0.080
63800,1.66388,,9.016314e-05,0.080
63900,1.63077,,8.972251e-05,0.080
64000,1.65069,1.58027,8.928250e-05,0.080
64100,1.66657,,8.884311e-05,0.080
64200,1.64445,,8.840435e-05,0.080
64300,1.65538,,8.796622e-05,0.080
64400,1.66014,,8.752874e-05,0.080
64500,1.64242,,8.709189e-05,0.080
