step,train_loss,val_loss,lr,sec_per_step
39700,0.08670,,8.190143e-05,0.117
39800,0.08533,,8.117850e-05,0.117
39900,0.08433,,8.045760e-05,0.117
40000,0.08874,0.07231,7.973873e-05,0.117
40100,0.08812,,7.902193e-05,0.117
40200,0.08862,,7.830721e-05,0.117
40300,0.09189,,7.759459e-05,0.117
40400,0.08754,,7.688410e-05,0.117
40500,0.08215,,7.617576e-05,0.117
40600,0.08715,,7.546957e-05,0.117
40700,0.08116,,7.476558e-05,0.117
40800,0.07779,,7.406379e-05,0.117
40900,0.08085,,7.336423e-05,0.117
41000,0.08417,0.07027,7.266692e-05,0.117
41100,0.08017,,7.197188e-05,0.117
41200,0.07720,,7.127913e-05,0.117
41300,0.08011,,7.058868e-05,0.117
41400,0.07760,,6.990057e-05,0.117
41500,0.07816,,6.921481e-05,0.117
41600,0.08562,,6.853141e-05,0.117
41700,0.07599,,6.785041e-05,0.117
41800,0.07673,,6.717182e-05,0.117
41900,0.07129,,6.649565e-05,0.117
42000,0.08100,0.06410,6.582194e-05,0.117
42100,0.07050,,6.515070e-05,0.117
42200,0.07677,,6.448194e-05,0.117
42300,0.07538,,6.381570e-05,0.117
42400,0.07609,,6.315198e-05,0.117
42500,0.06872,,6.249081e-05,0.117
42600,0.06782,,6.183221e-05,0.117
42700,0.06822,,6.117620e-05,0.117
42800,0.06278,,6.052279e-05,0.117
42900,0.07149,,5.987201e-05,0.117
43000,0.06957,0.05967,5.922387e-05,0.117
43100,0.06576,,5.857839e-05,0.117
43200,0.06624,,5.793560e-05,0.117
43300,0.06507,,5.729551e-05,0.117
43400,0.06589,,5.665813e-05,0.117
43500,0.06867,,5.602350e-05,0.117
43600,0.06684,,5.539162e-05,0.117
43700,0.05913,,5.476252e-05,0.117
43800,0.06674,,5.413622e-05,0.117
43900,0.06264,,5.351272e-05,0.117
44000,0.06748,0.05548,5.289206e-05,0.117
44100,0.06011,,5.227424e-05,0.117
44200,0.06118,,5.165930e-05,0.117
44300,0.06529,,5.104723e-05,0.117
44400,0.05953,,5.043807e-05,0.117
44500,0.05694,,4.983184e-05,0.117
44600,0.06072,,4.922854e-05,0.117
44700,0.05857,,4.862819e-05,0.117
44800,0.06015,,4.803083e-05,0.117
44900,0.06232,,4.743645e-05,0.117
45000,0.05934,0.05021,4.684508e-05,0.117
45100,0.06265,,4.625674e-05,0.117
45200,0.06095,,4.567144e-05,0.117
45300,0.05573,,4.508921e-05,0.117
45400,0.05786,,4.451005e-05,0.117
45500,0.05634,,4.393398e-05,0.117
45600,0.05124,,4.336103e-05,0.117
45700,0.05664,,4.279121e-05,0.117
45800,0.05196,,4.222453e-05,0.117
45900,0.05298,,4.166101e-05,0.117
46000,0.05492,0.04752,4.110068e-05,0.117
46100,0.05234,,4.054353e-05,0.117
46200,0.06003,,3.998960e-05,0.117
46300,0.05360,,3.943890e-05,0.116
46400,0.04970,,3.889144e-05,0.117
46500,0.04326,,3.834724e-05,0.116
46600,0.05052,,3.780632e-05,0.116
46700,0.04971,,3.726868e-05,0.116
46800,0.05299,,3.673436e-05,0.116
46900,0.04950,,3.620336e-05,0.116
47000,0.04634,0.04188,3.567569e-05,0.116
47100,0.04583,,3.515138e-05,0.116
47200,0.04672,,3.463044e-05,0.116
47300,0.04597,,3.411289e-05,0.116
47400,0.04644,,3.359873e-05,0.116
47500,0.04701,,3.308799e-05,0.116
47600,0.04838,,3.258068e-05,0.116
47700,0.04573,,3.207682e-05,0.116
47800,0.04949,,3.157641e-05,0.116
47900,0.04676,,3.107948e-05,0.116
48000,0.04511,0.03645,3.058604e-05,0.116
48100,0.03918,,3.009610e-05,0.116
48200,0.04268,,2.960968e-05,0.116
48300,0.04164,,2.912679e-05,0.116
48400,0.04409,,2.864745e-05,0.116
48500,0.04447,,2.817167e-05,0.116
48600,0.04290,,2.769946e-05,0.116
48700,0.04400,,2.723084e-05,0.116
48800,0.04041,,2.676582e-05,0.116
48900,0.03623,,2.630442e-05,0.116
49000,0.03557,0.03471,2.584665e-05,0.116
49100,0.03958,,2.539252e-05,0.116
49200,0.03884,,2.494205e-05,0.116
49300,0.04375,,2.449524e-05,0.116
49400,0.03582,,2.405212e-05,0.116
49500,0.03375,,2.361269e-05,0.116
49600,0.03651,,2.317697e-05,0.116
49700,0.03738,,2.274497e-05,0.116
49800,0.03925,,2.231670e-05,0.116
49900,0.03719,,2.189218e-05,0.116
50000,0.03743,0.03145,2.147142e-05,0.116
50100,0.03311,,2.105443e-05,0.116
50200,0.03382,,2.064123e-05,0.116
50300,0.03685,,2.023181e-05,0.116
50400,0.03398,,1.982621e-05,0.116
50500,0.03413,,1.942442e-05,0.116
50600,0.03689,,1.902647e-05,0.116
50700,0.03341,,1.863236e-05,0.116
50800,0.03453,,1.824210e-05,0.116
50900,0.03395,,1.785571e-05,0.116
51000,0.02966,0.02866,1.747319e-05,0.116
51100,0.03119,,1.709457e-05,0.116
51200,0.02964,,1.671984e-05,0.116
51300,0.02871,,1.634902e-05,0.116
51400,0.03051,,1.598213e-05,0.116
51500,0.03002,,1.561916e-05,0.116
51600,0.02706,,1.526014e-05,0.116
51700,0.03027,,1.490507e-05,0.116
